No devices were found
Reward at iter 953600: -200.0
Reward at iter 953856: -200.0
Reward at iter 954112: -200.0
Reward at iter 954368: -200.0
Reward at iter 954624: -200.0
Reward at iter 954880: -200.0
Reward at iter 955136: -200.0
Reward at iter 955392: -200.0
Reward at iter 955648: -200.0
Reward at iter 955904: -200.0
Reward at iter 956160: -200.0
Reward at iter 956416: -200.0
Reward at iter 956672: -200.0
Reward at iter 956928: -200.0
Reward at iter 957184: -200.0
Reward at iter 957440: -200.0
Reward at iter 957696: -200.0
Reward at iter 957952: -200.0
Reward at iter 958208: -200.0
Reward at iter 958464: -200.0
Reward at iter 958720: -200.0
Reward at iter 958976: -200.0
Reward at iter 959232: -200.0
Reward at iter 959488: -200.0
Reward at iter 959744: -200.0
Reward at iter 960000: -200.0
Reward at iter 960256: -200.0
Reward at iter 960512: -200.0
Reward at iter 960768: -200.0
Reward at iter 961024: -200.0
Reward at iter 961280: -200.0
Reward at iter 961536: -200.0
Reward at iter 961792: -200.0
Reward at iter 962048: -200.0
Reward at iter 962304: -200.0
Reward at iter 962560: -200.0
Reward at iter 962816: -200.0
Reward at iter 963072: -200.0
Reward at iter 963328: -200.0
Reward at iter 963584: -200.0
Reward at iter 963840: -200.0
Reward at iter 964096: -200.0
Reward at iter 964352: -200.0
Reward at iter 964608: -200.0
Reward at iter 964864: -200.0
Reward at iter 965120: -200.0
Reward at iter 965376: -200.0
Reward at iter 965632: -200.0
Reward at iter 965888: -200.0
Reward at iter 966144: -200.0
Reward at iter 966400: -200.0
Reward at iter 966656: -200.0
Reward at iter 966912: -200.0
Reward at iter 967168: -200.0
Reward at iter 967424: -200.0
Reward at iter 967680: -200.0
Reward at iter 967936: -200.0
Reward at iter 968192: -200.0
Reward at iter 968448: -200.0
Reward at iter 968704: -200.0
Reward at iter 968960: -200.0
Reward at iter 969216: -200.0
Reward at iter 969472: -200.0
Reward at iter 969728: -200.0
Reward at iter 969984: -200.0
Reward at iter 970240: -200.0
Reward at iter 970496: -200.0
Reward at iter 970752: -200.0
Reward at iter 971008: -200.0
Reward at iter 971264: -200.0
Reward at iter 971520: -200.0
Reward at iter 971776: -200.0
Reward at iter 972032: -200.0
Reward at iter 972288: -200.0
Reward at iter 972544: -200.0
Reward at iter 972800: -200.0
Reward at iter 973056: -200.0
Reward at iter 973312: -200.0
Reward at iter 973568: -200.0
Reward at iter 973824: -200.0
Reward at iter 974080: -200.0
Reward at iter 974336: -200.0
Reward at iter 974592: -200.0
Reward at iter 974848: -200.0
Reward at iter 975104: -200.0
Reward at iter 975360: -200.0
Reward at iter 975616: -200.0
Reward at iter 975872: -200.0
Reward at iter 976128: -200.0
Reward at iter 976384: -200.0
Reward at iter 976640: -200.0
Reward at iter 976896: -200.0
Reward at iter 977152: -200.0
Reward at iter 977408: -200.0
Reward at iter 977664: -200.0
Reward at iter 977920: -200.0
Reward at iter 978176: -200.0
Reward at iter 978432: -200.0
Reward at iter 978688: -200.0
Reward at iter 978944: -200.0
Reward at iter 979200: -200.0
Reward at iter 979456: -200.0
Reward at iter 979712: -200.0
Reward at iter 979968: -200.0
Reward at iter 980224: -200.0
Reward at iter 980480: -200.0
Reward at iter 980736: -200.0
Reward at iter 980992: -200.0
Reward at iter 981248: -200.0
Reward at iter 981504: -200.0
Reward at iter 981760: -200.0
Reward at iter 982016: -200.0
Reward at iter 982272: -200.0
Reward at iter 982528: -200.0
Reward at iter 982784: -200.0
Reward at iter 983040: -200.0
Reward at iter 983296: -200.0
Reward at iter 983552: -200.0
Reward at iter 983808: -200.0
Reward at iter 984064: -200.0
Reward at iter 984320: -200.0
Reward at iter 984576: -200.0
Reward at iter 984832: -200.0
Reward at iter 985088: -200.0
Reward at iter 985344: -200.0
Reward at iter 985600: -200.0
Reward at iter 985856: -200.0
Reward at iter 986112: -200.0
Reward at iter 986368: -200.0
Reward at iter 986624: -200.0
Reward at iter 986880: -200.0
Reward at iter 987136: -200.0
Reward at iter 987392: -200.0
Reward at iter 987648: -200.0
Reward at iter 987904: -200.0
Reward at iter 988160: -200.0
Reward at iter 988416: -200.0
Reward at iter 988672: -200.0
Reward at iter 988928: -200.0
Reward at iter 989184: -200.0
Reward at iter 989440: -200.0
Reward at iter 989696: -200.0
Reward at iter 989952: -200.0
Reward at iter 990208: -200.0
Reward at iter 990464: -200.0
Reward at iter 990720: -200.0
Reward at iter 990976: -200.0
Reward at iter 991232: -200.0
Reward at iter 991488: -200.0
Reward at iter 991744: -200.0
Reward at iter 992000: -200.0
Reward at iter 992256: -200.0
Reward at iter 992512: -200.0
Reward at iter 992768: -200.0
Reward at iter 993024: -200.0
Reward at iter 993280: -200.0
Reward at iter 993536: -200.0
Reward at iter 993792: -200.0
Reward at iter 994048: -200.0
Reward at iter 994304: -200.0
Reward at iter 994560: -200.0
Reward at iter 994816: -200.0
Reward at iter 995072: -200.0
Reward at iter 995328: -200.0
Reward at iter 995584: -200.0
Reward at iter 995840: -200.0
Reward at iter 996096: -200.0
Reward at iter 996352: -200.0
Reward at iter 996608: -200.0
Reward at iter 996864: -200.0
Reward at iter 997120: -200.0
Reward at iter 997376: -200.0
Reward at iter 997632: -200.0
Reward at iter 997888: -200.0
Reward at iter 998144: -200.0
Reward at iter 998400: -200.0
Reward at iter 998656: -200.0
Reward at iter 998912: -200.0
Reward at iter 999168: -200.0
Reward at iter 999424: -200.0
Reward at iter 999680: -200.0
Reward at iter 999936: -200.0
Reward at iter 1000192: -200.0
Initial training done
