No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
Loading Initial saved model
Model loaded
Starting evaluation
5000
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
avg return on 5 trajectories of agent70: 2159.4507008
avg return on 5 trajectories of agent71: 2195.5973332000003
avg return on 5 trajectories of agent72: 2167.9383043999997
avg return on 5 trajectories of agent73: 2098.7839718
avg return on 5 trajectories of agent74: 2023.1653848
avg return on 5 trajectories of agent75: 2022.0194252000001
avg return on 5 trajectories of agent76: 2049.3690522
avg return on 5 trajectories of agent77: 1958.4046004
avg return on 5 trajectories of agent78: 1881.4338078
avg return on 5 trajectories of agent79: 1679.7787966
avg return on 5 trajectories of agent80: 1716.8613528
avg return on 5 trajectories of agent81: 1891.4042706
avg return on 5 trajectories of agent82: 1545.184881
avg return on 5 trajectories of agent83: 1679.5515176000001
avg return on 5 trajectories of agent84: 1603.4050346
avg return on 5 trajectories of agent85: 2031.7178362
avg return on 5 trajectories of agent86: 2194.8143928
avg return on 5 trajectories of agent87: 1954.9294569999997
avg return on 5 trajectories of agent88: 2011.0920974
avg return on 5 trajectories of agent89: 2108.9539778
avg return on 5 trajectories of agent90: 2219.4531142
avg return on 5 trajectories of agent91: 2240.1725468
avg return on 5 trajectories of agent92: 1574.0132716
avg return on 5 trajectories of agent93: 2004.5675862
avg return on 5 trajectories of agent94: 1926.1678213999999
avg return on 5 trajectories of agent95: 2257.4742784
avg return on 5 trajectories of agent96: 2238.2939968
avg return on 5 trajectories of agent97: 2191.6747358000002
avg return on 5 trajectories of agent98: 1813.8858318000002
avg return on 5 trajectories of agent99: 1959.5097368000002
avg return on 5 trajectories of agent100: 1930.943335
avg return on 5 trajectories of agent101: 2107.9929012000002
avg return on 5 trajectories of agent102: 1664.5746666
avg return on 5 trajectories of agent103: 1765.6713356
avg return on 5 trajectories of agent104: 2061.285567
avg return on 5 trajectories of agent105: 1752.1384486
avg return on 5 trajectories of agent106: 1913.9714256
avg return on 5 trajectories of agent107: 1539.7518655999997
avg return on 5 trajectories of agent108: 2124.5552746
avg return on 5 trajectories of agent109: 2161.5348308000002
avg return on 5 trajectories of agent110: 2174.4233398
avg return on 5 trajectories of agent111: 2051.887622
avg return on 5 trajectories of agent112: 2204.264956
avg return on 5 trajectories of agent113: 1982.3260670000004
avg return on 5 trajectories of agent114: 2153.9025744
avg return on 5 trajectories of agent115: 2189.6404992
avg return on 5 trajectories of agent116: 2101.1407714
avg return on 5 trajectories of agent117: 2183.3051213999997
avg return on 5 trajectories of agent118: 1944.8167692
avg return on 5 trajectories of agent119: 2116.9747478
avg return on 5 trajectories of agent120: 1963.8908175999998
avg return on 5 trajectories of agent121: 1915.7797813999998
avg return on 5 trajectories of agent122: 1943.2435039999996
avg return on 5 trajectories of agent123: 2058.0381583999997
avg return on 5 trajectories of agent124: 2080.8671268000003
avg return on 5 trajectories of agent125: 1983.3805924
avg return on 5 trajectories of agent126: 1898.087889
avg return on 5 trajectories of agent127: 1952.2057888
avg return on 5 trajectories of agent128: 1832.2316618
avg return on 5 trajectories of agent129: 1996.4882192
avg return on 5 trajectories of agent130: 1725.5030837999998
avg return on 5 trajectories of agent131: 1978.6724762
avg return on 5 trajectories of agent132: 1733.0910448
avg return on 5 trajectories of agent133: 1725.1607932
avg return on 5 trajectories of agent134: 1900.7676156000002
avg return on 5 trajectories of agent135: 1861.223991
avg return on 5 trajectories of agent136: 2010.8320383999999
avg return on 5 trajectories of agent137: 1564.1606944
avg return on 5 trajectories of agent138: 1248.2420642000002
avg return on 5 trajectories of agent139: 1569.9091954
avg return on 5 trajectories of agent140: 1149.900128
avg return on 5 trajectories of agent141: 1080.2883726
avg return on 5 trajectories of agent142: 654.9900292
avg return on 5 trajectories of agent143: 1003.543721
avg return on 5 trajectories of agent144: 807.5556647999999
avg return on 5 trajectories of agent145: 789.0304762
avg return on 5 trajectories of agent146: 1052.1114106
avg return on 5 trajectories of agent147: 2178.8518581999997
avg return on 5 trajectories of agent148: 2076.3716032
avg return on 5 trajectories of agent149: 2066.2644502
avg return on 5 trajectories of agent150: 1611.5799812
avg return on 5 trajectories of agent151: 2102.5014717999998
avg return on 5 trajectories of agent152: 2147.3435424
avg return on 5 trajectories of agent153: 1952.2512874
avg return on 5 trajectories of agent154: 1659.5323258
avg return on 5 trajectories of agent155: 1821.2466516
avg return on 5 trajectories of agent156: 1987.855732
avg return on 5 trajectories of agent157: 1890.7124826000004
avg return on 5 trajectories of agent158: 2041.9937898
avg return on 5 trajectories of agent159: 1981.125765
avg return on 5 trajectories of agent160: 1953.0418827999997
avg return on 5 trajectories of agent161: 1525.0215076
avg return on 5 trajectories of agent162: 1955.5507616000002
avg return on 5 trajectories of agent163: 1919.2235168
avg return on 5 trajectories of agent164: 1663.5065156
avg return on 5 trajectories of agent165: 1875.1902270000003
avg return on 5 trajectories of agent166: 1722.7469936000002
avg return on 5 trajectories of agent167: 1841.2022217999997
avg return on 5 trajectories of agent168: 2010.7603919999997
avg return on 5 trajectories of agent169: 2095.2405436
avg return on 5 trajectories of agent170: 2107.6878480000005
avg return on 5 trajectories of agent171: 2059.446949
avg return on 5 trajectories of agent172: 1999.0070779999999
avg return on 5 trajectories of agent173: 1717.2335708000003
avg return on 5 trajectories of agent174: 1885.577523
avg return on 5 trajectories of agent175: 1800.8758480000001
avg return on 5 trajectories of agent176: 1820.3878182
avg return on 5 trajectories of agent177: 1925.2457060000002
avg return on 5 trajectories of agent178: 1910.1548951999998
avg return on 5 trajectories of agent179: 1901.9597372
avg return on 5 trajectories of agent180: 1862.9137736000005
avg return on 5 trajectories of agent181: 1777.9698492
avg return on 5 trajectories of agent182: 1766.4633508
avg return on 5 trajectories of agent183: 1732.2892782
avg return on 5 trajectories of agent184: 1718.4701547999998
avg return on 5 trajectories of agent185: 1669.6371332000003
avg return on 5 trajectories of agent186: 1664.7530405999998
avg return on 5 trajectories of agent187: 1637.6929808000002
avg return on 5 trajectories of agent188: 1639.7387405999998
avg return on 5 trajectories of agent189: 2196.7773738000005
avg return on 5 trajectories of agent190: 1813.6312426
avg return on 5 trajectories of agent191: 1911.4188717999998
avg return on 5 trajectories of agent192: 1992.4021146
avg return on 5 trajectories of agent193: 2127.6086144000005
avg return on 5 trajectories of agent194: 2172.315752
avg return on 5 trajectories of agent195: 1875.7597492
avg return on 5 trajectories of agent196: 2018.3991838000002
avg return on 5 trajectories of agent197: 1998.9464583999998
avg return on 5 trajectories of agent198: 2032.3324816
avg return on 5 trajectories of agent199: 1701.9706166
avg return on 5 trajectories of agent200: 1989.3993732
avg return on 5 trajectories of agent201: 1839.2495857999997
avg return on 5 trajectories of agent202: 1800.7711536000002
avg return on 5 trajectories of agent203: 1970.2745391999997
avg return on 5 trajectories of agent204: 1813.5754858
avg return on 5 trajectories of agent205: 1905.6110382
avg return on 5 trajectories of agent206: 1809.1018208
avg return on 5 trajectories of agent207: 1788.4183878
avg return on 5 trajectories of agent208: 1811.5652608
avg return on 5 trajectories of agent209: 1666.2520012
Pearson correlation coefficient: -0.5700371350246117
Spearman correlation coefficient: -0.5221245703660271
the best agent: 95, avg policy: 2257.4742784
5051
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.01475714202614999
avg return on 5 trajectories of agent0: 2002.6359427999996
avg return on 5 trajectories of agent1: 1764.0124754
avg return on 5 trajectories of agent2: 1869.214014
avg return on 5 trajectories of agent3: 2132.9140773999998
avg return on 5 trajectories of agent4: 2030.7404145999997
avg return on 5 trajectories of agent5: 1981.9340496
avg return on 5 trajectories of agent6: 1888.807285
avg return on 5 trajectories of agent7: 1827.7114796
avg return on 5 trajectories of agent8: 1667.6355945999999
avg return on 5 trajectories of agent9: 1532.6065776
avg return on 5 trajectories of agent10: 1476.2966448
avg return on 5 trajectories of agent11: 1439.5353138
avg return on 5 trajectories of agent12: 1395.7751574
avg return on 5 trajectories of agent13: 1362.7431861999999
avg return on 5 trajectories of agent14: 1282.4029514
avg return on 5 trajectories of agent15: 1259.1715418
avg return on 5 trajectories of agent16: 1237.7211223999998
avg return on 5 trajectories of agent17: 1212.6437354
avg return on 5 trajectories of agent18: 1183.5152913999998
avg return on 5 trajectories of agent19: 1146.2877104
avg return on 5 trajectories of agent20: 1111.6974432000002
avg return on 5 trajectories of agent21: 1994.3802411999998
avg return on 5 trajectories of agent22: 1888.5374390000002
avg return on 5 trajectories of agent23: 2175.778535
avg return on 5 trajectories of agent24: 2089.858367
avg return on 5 trajectories of agent25: 2220.8373970000002
avg return on 5 trajectories of agent26: 2145.8806948
avg return on 5 trajectories of agent27: 1525.1404648
avg return on 5 trajectories of agent28: 2024.2441492000003
avg return on 5 trajectories of agent29: 1945.5053592
avg return on 5 trajectories of agent30: 1916.6175636
avg return on 5 trajectories of agent31: 1827.7380142000002
avg return on 5 trajectories of agent32: 1751.2311343999997
avg return on 5 trajectories of agent33: 1752.5114775999998
avg return on 5 trajectories of agent34: 1702.8149431999998
avg return on 5 trajectories of agent35: 1646.718129
avg return on 5 trajectories of agent36: 1589.8023951999999
avg return on 5 trajectories of agent37: 1553.7058398000001
avg return on 5 trajectories of agent38: 1505.0812349999999
avg return on 5 trajectories of agent39: 1460.9848711999998
avg return on 5 trajectories of agent40: 1442.6577028
avg return on 5 trajectories of agent41: 1395.4934574
avg return on 5 trajectories of agent42: 2149.3889684
avg return on 5 trajectories of agent43: 2067.0708368
avg return on 5 trajectories of agent44: 2207.2104318
avg return on 5 trajectories of agent45: 1542.826673
avg return on 5 trajectories of agent46: 2200.3488288
avg return on 5 trajectories of agent47: 2112.8519756
avg return on 5 trajectories of agent48: 2141.0134864
avg return on 5 trajectories of agent49: 1490.9708065999998
avg return on 5 trajectories of agent50: 1786.0043861999998
avg return on 5 trajectories of agent51: 1962.8160968
avg return on 5 trajectories of agent52: 1867.5350758
avg return on 5 trajectories of agent53: 1912.4944208000002
avg return on 5 trajectories of agent54: 1698.1277684000001
avg return on 5 trajectories of agent55: 1589.9504032
avg return on 5 trajectories of agent56: 1699.548143
avg return on 5 trajectories of agent57: 1597.7811279999999
avg return on 5 trajectories of agent58: 1375.247157
avg return on 5 trajectories of agent59: 1518.3661379999999
avg return on 5 trajectories of agent60: 1367.1605224
avg return on 5 trajectories of agent61: 1257.8008412
avg return on 5 trajectories of agent62: 1305.1444947999998
avg return on 5 trajectories of agent63: 2202.4835692
avg return on 5 trajectories of agent64: 2140.9136786
avg return on 5 trajectories of agent65: 2115.9924424
avg return on 5 trajectories of agent66: 2131.8315448
avg return on 5 trajectories of agent67: 2020.9472646000002
avg return on 5 trajectories of agent68: 1864.6867048
avg return on 5 trajectories of agent69: 1861.1406822000001
avg return on 5 trajectories of agent70: 1751.824364
avg return on 5 trajectories of agent71: 1677.5173184
avg return on 5 trajectories of agent72: 1541.722464
avg return on 5 trajectories of agent73: 1510.3323744
avg return on 5 trajectories of agent74: 1499.1655012
avg return on 5 trajectories of agent75: 1446.2566274
avg return on 5 trajectories of agent76: 1440.2233175999997
avg return on 5 trajectories of agent77: 1413.7205996
avg return on 5 trajectories of agent78: 1396.793418
avg return on 5 trajectories of agent79: 1360.835071
avg return on 5 trajectories of agent80: 1336.84661
avg return on 5 trajectories of agent81: 1302.805937
avg return on 5 trajectories of agent82: 1267.9108354
avg return on 5 trajectories of agent83: 1232.2838026
avg return on 5 trajectories of agent84: 1999.2285528
avg return on 5 trajectories of agent85: 2022.6604357999997
avg return on 5 trajectories of agent86: 2086.1358794000002
avg return on 5 trajectories of agent87: 1906.8437173999998
avg return on 5 trajectories of agent88: 2081.9514228
avg return on 5 trajectories of agent89: 1324.504605
avg return on 5 trajectories of agent90: 1523.9033078
avg return on 5 trajectories of agent91: 1787.6191361999997
avg return on 5 trajectories of agent92: 1740.82127
avg return on 5 trajectories of agent93: 1709.9809799999998
avg return on 5 trajectories of agent94: 1607.2950678000002
avg return on 5 trajectories of agent95: 1221.9852734
avg return on 5 trajectories of agent96: 1312.3859832
avg return on 5 trajectories of agent97: 1389.7719461999998
avg return on 5 trajectories of agent98: 1227.8981524
avg return on 5 trajectories of agent99: 1317.2150634000002
avg return on 5 trajectories of agent100: 1229.9452062
avg return on 5 trajectories of agent101: 1193.401604
avg return on 5 trajectories of agent102: 1234.5129284
avg return on 5 trajectories of agent103: 1187.7390652
avg return on 5 trajectories of agent104: 1148.4791636
avg return on 5 trajectories of agent105: 1979.7166568
avg return on 5 trajectories of agent106: 2174.8789492
avg return on 5 trajectories of agent107: 2233.6171572
avg return on 5 trajectories of agent108: 2110.3529802000003
avg return on 5 trajectories of agent109: 1948.072525
avg return on 5 trajectories of agent110: 2202.2812581999997
avg return on 5 trajectories of agent111: 2183.0764478
avg return on 5 trajectories of agent112: 2071.7429660000003
avg return on 5 trajectories of agent113: 2128.8006007999998
avg return on 5 trajectories of agent114: 1567.8904586
avg return on 5 trajectories of agent115: 2147.2710588
avg return on 5 trajectories of agent116: 1712.8805398
avg return on 5 trajectories of agent117: 2101.9138703999997
avg return on 5 trajectories of agent118: 1612.0955356
avg return on 5 trajectories of agent119: 1566.030802
avg return on 5 trajectories of agent120: 1976.2440159999999
avg return on 5 trajectories of agent121: 1558.8170413999999
avg return on 5 trajectories of agent122: 1828.5833506
avg return on 5 trajectories of agent123: 1086.1292130000002
avg return on 5 trajectories of agent124: 1373.8715548
avg return on 5 trajectories of agent125: 887.2007734000001
avg return on 5 trajectories of agent126: 2202.6620551999995
avg return on 5 trajectories of agent127: 1733.0189934000002
avg return on 5 trajectories of agent128: 2218.9245486
avg return on 5 trajectories of agent129: 1951.5579883999999
avg return on 5 trajectories of agent130: 2051.5460026
avg return on 5 trajectories of agent131: 2275.171733
avg return on 5 trajectories of agent132: 1766.9828476000002
avg return on 5 trajectories of agent133: 2197.8105536
avg return on 5 trajectories of agent134: 2127.9046036
avg return on 5 trajectories of agent135: 1975.8820627999994
avg return on 5 trajectories of agent136: 1964.1009528
avg return on 5 trajectories of agent137: 1645.0152901999998
avg return on 5 trajectories of agent138: 1701.993049
avg return on 5 trajectories of agent139: 1504.2551696000003
avg return on 5 trajectories of agent140: 1241.4041322
avg return on 5 trajectories of agent141: 1665.7335699999999
avg return on 5 trajectories of agent142: 1119.4672768
avg return on 5 trajectories of agent143: 957.7452980000002
avg return on 5 trajectories of agent144: 1302.0870685999998
avg return on 5 trajectories of agent145: 730.7679260000001
avg return on 5 trajectories of agent146: 503.7578911999999
avg return on 5 trajectories of agent147: 1969.1114014000002
avg return on 5 trajectories of agent148: 2206.714759
avg return on 5 trajectories of agent149: 2275.8656072000003
avg return on 5 trajectories of agent150: 2287.3939778
avg return on 5 trajectories of agent151: 1994.0390068000002
avg return on 5 trajectories of agent152: 1885.8832724
avg return on 5 trajectories of agent153: 1530.72526
avg return on 5 trajectories of agent154: 2282.919374
avg return on 5 trajectories of agent155: 1602.5895944000001
avg return on 5 trajectories of agent156: 2182.1974078
avg return on 5 trajectories of agent157: 1836.9276003999998
avg return on 5 trajectories of agent158: 1253.264208
avg return on 5 trajectories of agent159: 1825.0482932
avg return on 5 trajectories of agent160: 1801.86905
avg return on 5 trajectories of agent161: 1419.7972696
avg return on 5 trajectories of agent162: 1447.2775752
avg return on 5 trajectories of agent163: 1042.0999672
avg return on 5 trajectories of agent164: 1129.0953854
avg return on 5 trajectories of agent165: 1148.6862112
avg return on 5 trajectories of agent166: 1305.2734841999998
avg return on 5 trajectories of agent167: 928.6077966
avg return on 5 trajectories of agent168: 2196.6503014
avg return on 5 trajectories of agent169: 2166.3085384
avg return on 5 trajectories of agent170: 1399.3589154
avg return on 5 trajectories of agent171: 2117.7440644000003
avg return on 5 trajectories of agent172: 2279.1959656
avg return on 5 trajectories of agent173: 1760.7396317999999
avg return on 5 trajectories of agent174: 1793.5968672
avg return on 5 trajectories of agent175: 2017.1183024000002
avg return on 5 trajectories of agent176: 2158.9240919999997
avg return on 5 trajectories of agent177: 1760.1942664000003
avg return on 5 trajectories of agent178: 1859.4918667999998
avg return on 5 trajectories of agent179: 1506.8722000000002
avg return on 5 trajectories of agent180: 1481.3918471999998
avg return on 5 trajectories of agent181: 1324.6422344
avg return on 5 trajectories of agent182: 1429.0043904
avg return on 5 trajectories of agent183: 1320.6237847999998
avg return on 5 trajectories of agent184: 1156.0096836
avg return on 5 trajectories of agent185: 1153.476512
avg return on 5 trajectories of agent186: 1016.9907843999999
avg return on 5 trajectories of agent187: 1048.7067238
avg return on 5 trajectories of agent188: 728.3965946000001
avg return on 5 trajectories of agent189: 2164.9014073999997
avg return on 5 trajectories of agent190: 1967.1221099999998
avg return on 5 trajectories of agent191: 2136.1197118
avg return on 5 trajectories of agent192: 1845.9010832
avg return on 5 trajectories of agent193: 2131.5474655999997
avg return on 5 trajectories of agent194: 2311.6964166
avg return on 5 trajectories of agent195: 2055.5550658
avg return on 5 trajectories of agent196: 1609.0957284
avg return on 5 trajectories of agent197: 1691.9239516000002
avg return on 5 trajectories of agent198: 1898.6380474000002
avg return on 5 trajectories of agent199: 1440.438788
avg return on 5 trajectories of agent200: 1649.707196
avg return on 5 trajectories of agent201: 1993.2947302
avg return on 5 trajectories of agent202: 1043.9866756
avg return on 5 trajectories of agent203: 1079.0174086
avg return on 5 trajectories of agent204: 1006.4145262000002
avg return on 5 trajectories of agent205: 1102.5291934000002
avg return on 5 trajectories of agent206: 453.9662946
avg return on 5 trajectories of agent207: 752.2250562
avg return on 5 trajectories of agent208: 311.3550934
avg return on 5 trajectories of agent209: 987.5885847999998
Pearson correlation coefficient: -0.7616127465859228
Spearman correlation coefficient: -0.7807284259766175
the best agent: 194, avg policy: 2311.6964166
5052
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014886498694744076
avg return on 5 trajectories of agent0: 1936.9440997999998
avg return on 5 trajectories of agent1: 2158.61592
avg return on 5 trajectories of agent2: 1888.7548606
avg return on 5 trajectories of agent3: 2235.0437398
avg return on 5 trajectories of agent4: 1774.4214832000002
avg return on 5 trajectories of agent5: 2076.3923902
avg return on 5 trajectories of agent6: 1634.3184582000001
avg return on 5 trajectories of agent7: 1974.6131890000004
avg return on 5 trajectories of agent8: 1879.1882098
avg return on 5 trajectories of agent9: 2104.0080786
avg return on 5 trajectories of agent10: 1759.3611150000002
avg return on 5 trajectories of agent11: 2028.4586931999997
avg return on 5 trajectories of agent12: 1254.0628140000001
avg return on 5 trajectories of agent13: 1312.9820602000002
avg return on 5 trajectories of agent14: 1424.4205152
avg return on 5 trajectories of agent15: 1668.439805
avg return on 5 trajectories of agent16: 1808.6554414000002
avg return on 5 trajectories of agent17: 1401.5473416
avg return on 5 trajectories of agent18: 1109.2462627999998
avg return on 5 trajectories of agent19: 1626.0341374
avg return on 5 trajectories of agent20: 1499.401057
avg return on 5 trajectories of agent21: 1934.1564936
avg return on 5 trajectories of agent22: 1932.5629714
avg return on 5 trajectories of agent23: 2167.1990294
avg return on 5 trajectories of agent24: 1883.2662235999996
avg return on 5 trajectories of agent25: 1420.3613932
avg return on 5 trajectories of agent26: 1471.6202492000002
avg return on 5 trajectories of agent27: 1618.3737574
avg return on 5 trajectories of agent28: 818.669512
avg return on 5 trajectories of agent29: 1701.9093844
avg return on 5 trajectories of agent30: 947.5331556000001
avg return on 5 trajectories of agent31: 1309.6995994
avg return on 5 trajectories of agent32: 824.3460062
avg return on 5 trajectories of agent33: 872.0703163999999
avg return on 5 trajectories of agent34: 766.635496
avg return on 5 trajectories of agent35: 632.9460002
avg return on 5 trajectories of agent36: 623.2109496
avg return on 5 trajectories of agent37: 780.9990014
avg return on 5 trajectories of agent38: 1244.7130836000001
avg return on 5 trajectories of agent39: 1238.4068356
avg return on 5 trajectories of agent40: 633.1013336
avg return on 5 trajectories of agent41: 1031.1964692
avg return on 5 trajectories of agent42: 1924.6235522000002
avg return on 5 trajectories of agent43: 1940.4488612
avg return on 5 trajectories of agent44: 1745.8990994
avg return on 5 trajectories of agent45: 1814.9163326000003
avg return on 5 trajectories of agent46: 1917.2539176000002
avg return on 5 trajectories of agent47: 2368.3686522
avg return on 5 trajectories of agent48: 1978.4918460000001
avg return on 5 trajectories of agent49: 1588.7383576000002
avg return on 5 trajectories of agent50: 1892.3720434000002
avg return on 5 trajectories of agent51: 1315.7028714
avg return on 5 trajectories of agent52: 1056.452745
avg return on 5 trajectories of agent53: 953.2317117999999
avg return on 5 trajectories of agent54: 990.2836639999999
avg return on 5 trajectories of agent55: 1012.9043887999999
avg return on 5 trajectories of agent56: 943.13603
avg return on 5 trajectories of agent57: 1466.797129
avg return on 5 trajectories of agent58: 978.431096
avg return on 5 trajectories of agent59: 1102.1451101999999
avg return on 5 trajectories of agent60: 1047.8087033999998
avg return on 5 trajectories of agent61: 1205.1854746000001
avg return on 5 trajectories of agent62: 1063.2985509999999
avg return on 5 trajectories of agent63: 1891.9143635999997
avg return on 5 trajectories of agent64: 2351.8895706
avg return on 5 trajectories of agent65: 1799.3741532
avg return on 5 trajectories of agent66: 1824.4560654000002
avg return on 5 trajectories of agent67: 1898.1183984
avg return on 5 trajectories of agent68: 2327.9201896
avg return on 5 trajectories of agent69: 1712.3439164
avg return on 5 trajectories of agent70: 1990.2112882000001
avg return on 5 trajectories of agent71: 1417.3189164
avg return on 5 trajectories of agent72: 1992.207029
avg return on 5 trajectories of agent73: 1756.5265021999999
avg return on 5 trajectories of agent74: 1607.9509896
avg return on 5 trajectories of agent75: 1540.9147097999999
avg return on 5 trajectories of agent76: 1783.399897
avg return on 5 trajectories of agent77: 1128.0303384
avg return on 5 trajectories of agent78: 1617.281509
avg return on 5 trajectories of agent79: 1500.9386906
avg return on 5 trajectories of agent80: 1558.9877538
avg return on 5 trajectories of agent81: 1002.5023052
avg return on 5 trajectories of agent82: 1467.4406232000001
avg return on 5 trajectories of agent83: 1150.8710416
avg return on 5 trajectories of agent84: 2311.2412728
avg return on 5 trajectories of agent85: 1882.6640168
avg return on 5 trajectories of agent86: 1760.536109
avg return on 5 trajectories of agent87: 1979.4463884000002
avg return on 5 trajectories of agent88: 1819.2986797999997
avg return on 5 trajectories of agent89: 1598.041444
avg return on 5 trajectories of agent90: 1562.3704356
avg return on 5 trajectories of agent91: 1928.7621471999998
avg return on 5 trajectories of agent92: 1886.7308138
avg return on 5 trajectories of agent93: 2101.4277518
avg return on 5 trajectories of agent94: 1929.0926604
avg return on 5 trajectories of agent95: 1587.3753907999999
avg return on 5 trajectories of agent96: 1818.2574538000001
avg return on 5 trajectories of agent97: 1536.7237882
avg return on 5 trajectories of agent98: 1706.6675758000001
avg return on 5 trajectories of agent99: 1548.2994226
avg return on 5 trajectories of agent100: 1521.9115226
avg return on 5 trajectories of agent101: 1444.6207102
avg return on 5 trajectories of agent102: 1691.3327222
avg return on 5 trajectories of agent103: 1526.5664148
avg return on 5 trajectories of agent104: 1599.2461030000002
avg return on 5 trajectories of agent105: 2056.2380728
avg return on 5 trajectories of agent106: 2194.1940992
avg return on 5 trajectories of agent107: 2324.5636748
avg return on 5 trajectories of agent108: 2090.005509
avg return on 5 trajectories of agent109: 1737.6859822
avg return on 5 trajectories of agent110: 1823.5506938000003
avg return on 5 trajectories of agent111: 1826.3744849999998
avg return on 5 trajectories of agent112: 805.7119382000001
avg return on 5 trajectories of agent113: 1891.0369268000002
avg return on 5 trajectories of agent114: 1831.2845662
avg return on 5 trajectories of agent115: 1923.7732985999999
avg return on 5 trajectories of agent116: 1551.3779404000002
avg return on 5 trajectories of agent117: 1386.8484136
avg return on 5 trajectories of agent118: 1579.8757168
avg return on 5 trajectories of agent119: 1471.6664815999998
avg return on 5 trajectories of agent120: 1305.7722988
avg return on 5 trajectories of agent121: 1632.5397364
avg return on 5 trajectories of agent122: 1404.0209128000001
avg return on 5 trajectories of agent123: 1199.2984686
avg return on 5 trajectories of agent124: 1433.0758062
avg return on 5 trajectories of agent125: 1094.0367598
avg return on 5 trajectories of agent126: 2104.0275321999998
avg return on 5 trajectories of agent127: 1779.6084478
avg return on 5 trajectories of agent128: 1913.2895465999998
avg return on 5 trajectories of agent129: 1802.1309873999999
avg return on 5 trajectories of agent130: 2008.3069976
avg return on 5 trajectories of agent131: 1939.4257994
avg return on 5 trajectories of agent132: 2023.9055056000002
avg return on 5 trajectories of agent133: 1205.7234828
avg return on 5 trajectories of agent134: 1316.3196154000002
avg return on 5 trajectories of agent135: 1432.1730196
avg return on 5 trajectories of agent136: 1229.3665130000002
avg return on 5 trajectories of agent137: 958.1423962000001
avg return on 5 trajectories of agent138: 1194.5069402000001
avg return on 5 trajectories of agent139: 806.5530618
avg return on 5 trajectories of agent140: 1087.1828461999999
avg return on 5 trajectories of agent141: 1110.9523814
avg return on 5 trajectories of agent142: 1104.0774748
avg return on 5 trajectories of agent143: 1043.9593731999998
avg return on 5 trajectories of agent144: 761.9094384
avg return on 5 trajectories of agent145: 727.6004544
avg return on 5 trajectories of agent146: 617.8694644
avg return on 5 trajectories of agent147: 1994.3371378000004
avg return on 5 trajectories of agent148: 2213.4718592
avg return on 5 trajectories of agent149: 1727.6486932
avg return on 5 trajectories of agent150: 2218.6720932000003
avg return on 5 trajectories of agent151: 1341.7982944
avg return on 5 trajectories of agent152: 2190.2431826
avg return on 5 trajectories of agent153: 1871.1983744000001
avg return on 5 trajectories of agent154: 1935.3443060000002
avg return on 5 trajectories of agent155: 1704.1034262
avg return on 5 trajectories of agent156: 1572.6115378
avg return on 5 trajectories of agent157: 1738.2506560000002
avg return on 5 trajectories of agent158: 1816.8852232000002
avg return on 5 trajectories of agent159: 1577.0242598
avg return on 5 trajectories of agent160: 1688.3718464
avg return on 5 trajectories of agent161: 1162.2489748
avg return on 5 trajectories of agent162: 1549.536626
avg return on 5 trajectories of agent163: 1261.2304497999999
avg return on 5 trajectories of agent164: 1275.619822
avg return on 5 trajectories of agent165: 1413.3897398000001
avg return on 5 trajectories of agent166: 1172.3072152
avg return on 5 trajectories of agent167: 920.6399560000002
avg return on 5 trajectories of agent168: 1957.5602976000002
avg return on 5 trajectories of agent169: 1848.7874322
avg return on 5 trajectories of agent170: 2079.3721158
avg return on 5 trajectories of agent171: 2142.5798732
avg return on 5 trajectories of agent172: 2201.8134511999997
avg return on 5 trajectories of agent173: 1801.3378258
avg return on 5 trajectories of agent174: 1994.0882342
avg return on 5 trajectories of agent175: 2044.8433334000001
avg return on 5 trajectories of agent176: 1945.5402144
avg return on 5 trajectories of agent177: 1978.9102846
avg return on 5 trajectories of agent178: 1661.1175085999998
avg return on 5 trajectories of agent179: 1831.9311905999998
avg return on 5 trajectories of agent180: 1475.7693046
avg return on 5 trajectories of agent181: 1776.1079859999998
avg return on 5 trajectories of agent182: 1423.819602
avg return on 5 trajectories of agent183: 1328.2071647999999
avg return on 5 trajectories of agent184: 1535.1843004
avg return on 5 trajectories of agent185: 1163.1980018
avg return on 5 trajectories of agent186: 1494.875703
avg return on 5 trajectories of agent187: 1489.4374802000002
avg return on 5 trajectories of agent188: 1259.9766334
avg return on 5 trajectories of agent189: 1507.8267374
avg return on 5 trajectories of agent190: 1863.0179822000002
avg return on 5 trajectories of agent191: 1936.6407454
avg return on 5 trajectories of agent192: 1932.7908676
avg return on 5 trajectories of agent193: 1756.0816641999998
avg return on 5 trajectories of agent194: 1987.1275454
avg return on 5 trajectories of agent195: 2046.770289
avg return on 5 trajectories of agent196: 1938.9143389999997
avg return on 5 trajectories of agent197: 1881.6604484000004
avg return on 5 trajectories of agent198: 1494.312023
avg return on 5 trajectories of agent199: 1720.8409366
avg return on 5 trajectories of agent200: 1658.0823354
avg return on 5 trajectories of agent201: 1723.3672012
avg return on 5 trajectories of agent202: 1636.2672252
