No devices were found
Environment created
Box(-1.0, 1.0, (8,), float32) Box(-inf, inf, (105,), float64)
avg return on 5 trajectories of agent46: 2481.2618152
avg return on 5 trajectories of agent47: 2351.56924
avg return on 5 trajectories of agent48: 2099.2459078
avg return on 5 trajectories of agent49: 2146.6289466000003
avg return on 5 trajectories of agent50: 1227.5629543999999
avg return on 5 trajectories of agent51: 1769.5126222
avg return on 5 trajectories of agent52: 2035.0932540000001
avg return on 5 trajectories of agent53: 1463.0348577999998
avg return on 5 trajectories of agent54: 1228.3470558000001
avg return on 5 trajectories of agent55: 1341.9693438
avg return on 5 trajectories of agent56: 1514.6305898000003
avg return on 5 trajectories of agent57: 1354.5164668000002
avg return on 5 trajectories of agent58: 1007.5869387999999
avg return on 5 trajectories of agent59: 1130.0692684
avg return on 5 trajectories of agent60: 824.5100325999999
avg return on 5 trajectories of agent61: 728.281058
avg return on 5 trajectories of agent62: 761.7036244000001
avg return on 5 trajectories of agent63: 2688.8399010000003
avg return on 5 trajectories of agent64: 2682.4136642000003
avg return on 5 trajectories of agent65: 2179.8607581999995
avg return on 5 trajectories of agent66: 1797.7390836
avg return on 5 trajectories of agent67: 2425.229866
avg return on 5 trajectories of agent68: 1993.9887196
avg return on 5 trajectories of agent69: 2113.4958108
avg return on 5 trajectories of agent70: 1800.1212941999997
avg return on 5 trajectories of agent71: 1965.6191487999997
avg return on 5 trajectories of agent72: 2186.3019178000004
avg return on 5 trajectories of agent73: 1618.4156006
avg return on 5 trajectories of agent74: 1505.286736
avg return on 5 trajectories of agent75: 1827.6182403999999
avg return on 5 trajectories of agent76: 1054.309202
avg return on 5 trajectories of agent77: 1482.2578716
avg return on 5 trajectories of agent78: 1677.1625594000002
avg return on 5 trajectories of agent79: 1950.5001364
avg return on 5 trajectories of agent80: 1276.0638569999999
avg return on 5 trajectories of agent81: 1155.9429017999998
avg return on 5 trajectories of agent82: 994.3766776
avg return on 5 trajectories of agent83: 731.1759404
avg return on 5 trajectories of agent84: 2079.4998852
avg return on 5 trajectories of agent85: 2312.8661338
avg return on 5 trajectories of agent86: 2892.3318088
avg return on 5 trajectories of agent87: 2257.9029572
avg return on 5 trajectories of agent88: 2783.3226741999997
avg return on 5 trajectories of agent89: 2105.8661014
avg return on 5 trajectories of agent90: 2279.5089645999997
avg return on 5 trajectories of agent91: 2455.1123496
avg return on 5 trajectories of agent92: 1945.6804251999997
avg return on 5 trajectories of agent93: 1855.7916656000002
avg return on 5 trajectories of agent94: 1897.7171294
avg return on 5 trajectories of agent95: 1937.2659324
avg return on 5 trajectories of agent96: 2088.6147675999996
avg return on 5 trajectories of agent97: 1609.7415502000001
avg return on 5 trajectories of agent98: 1477.1254201999998
avg return on 5 trajectories of agent99: 1149.4312424
avg return on 5 trajectories of agent100: 1432.30742
avg return on 5 trajectories of agent101: 1544.3042528
avg return on 5 trajectories of agent102: 1534.0224712
avg return on 5 trajectories of agent103: 1462.6516276
avg return on 5 trajectories of agent104: 1304.0939943999997
avg return on 5 trajectories of agent105: 2392.3490456
avg return on 5 trajectories of agent106: 2815.0115622000003
avg return on 5 trajectories of agent107: 2575.280957
avg return on 5 trajectories of agent108: 2681.0978010000003
avg return on 5 trajectories of agent109: 2806.694005
avg return on 5 trajectories of agent110: 2834.5214372
avg return on 5 trajectories of agent111: 2823.5501328
avg return on 5 trajectories of agent112: 2831.097478
avg return on 5 trajectories of agent113: 2850.2262076
avg return on 5 trajectories of agent114: 2378.4891462
avg return on 5 trajectories of agent115: 2708.0465916000003
avg return on 5 trajectories of agent116: 2629.2773303999998
avg return on 5 trajectories of agent117: 2689.8317562
avg return on 5 trajectories of agent118: 2615.0284074
avg return on 5 trajectories of agent119: 2583.9351331999997
avg return on 5 trajectories of agent120: 2574.6686288
avg return on 5 trajectories of agent121: 2655.1592491999995
avg return on 5 trajectories of agent122: 2613.8652272
avg return on 5 trajectories of agent123: 2547.8988274
avg return on 5 trajectories of agent124: 2551.1137131999994
avg return on 5 trajectories of agent125: 2245.8693909999997
avg return on 5 trajectories of agent126: 2666.3839942
avg return on 5 trajectories of agent127: 2372.9873346
avg return on 5 trajectories of agent128: 2838.118783
avg return on 5 trajectories of agent129: 2866.9794818
avg return on 5 trajectories of agent130: 2529.6569206
avg return on 5 trajectories of agent131: 2432.7558346
avg return on 5 trajectories of agent132: 2435.1608082
avg return on 5 trajectories of agent133: 2828.2648311999997
avg return on 5 trajectories of agent134: 2746.168011
avg return on 5 trajectories of agent135: 2704.8302462
avg return on 5 trajectories of agent136: 2567.2846266
avg return on 5 trajectories of agent137: 2675.1040694000003
avg return on 5 trajectories of agent138: 2641.1867078
avg return on 5 trajectories of agent139: 2726.2023376
avg return on 5 trajectories of agent140: 2556.1912754
avg return on 5 trajectories of agent141: 2545.7856395999997
avg return on 5 trajectories of agent142: 2536.7627896000004
avg return on 5 trajectories of agent143: 2498.6605188000003
avg return on 5 trajectories of agent144: 2527.512888
avg return on 5 trajectories of agent145: 2469.5746950000002
avg return on 5 trajectories of agent146: 2075.7486796000003
avg return on 5 trajectories of agent147: 1994.2135726000001
avg return on 5 trajectories of agent148: 2689.0792282
avg return on 5 trajectories of agent149: 2840.8877496
avg return on 5 trajectories of agent150: 2297.2949106
avg return on 5 trajectories of agent151: 2861.7570842
avg return on 5 trajectories of agent152: 2831.7700173999997
avg return on 5 trajectories of agent153: 2764.7292506
avg return on 5 trajectories of agent154: 2762.7551582
avg return on 5 trajectories of agent155: 2141.9560532
avg return on 5 trajectories of agent156: 2396.8987134
avg return on 5 trajectories of agent157: 2700.193916
avg return on 5 trajectories of agent158: 2624.8848203999996
avg return on 5 trajectories of agent159: 2577.7185988
avg return on 5 trajectories of agent160: 2606.2484426
avg return on 5 trajectories of agent161: 2446.3410534
avg return on 5 trajectories of agent162: 2566.9701534
avg return on 5 trajectories of agent163: 2515.1945944
avg return on 5 trajectories of agent164: 2507.4175311999998
avg return on 5 trajectories of agent165: 2541.4311858
avg return on 5 trajectories of agent166: 2502.4679165999996
avg return on 5 trajectories of agent167: 2410.3203492000002
avg return on 5 trajectories of agent168: 2443.0576348
avg return on 5 trajectories of agent169: 2698.6702502
avg return on 5 trajectories of agent170: 2022.4785885999997
avg return on 5 trajectories of agent171: 2690.0763044
avg return on 5 trajectories of agent172: 2583.1487986
avg return on 5 trajectories of agent173: 2753.5790070000003
avg return on 5 trajectories of agent174: 2736.5794366
avg return on 5 trajectories of agent175: 2763.3383912
avg return on 5 trajectories of agent176: 2770.7794249999997
avg return on 5 trajectories of agent177: 2662.3703758
avg return on 5 trajectories of agent178: 2567.8388102
avg return on 5 trajectories of agent179: 2527.6439644
avg return on 5 trajectories of agent180: 2403.8120288
avg return on 5 trajectories of agent181: 2347.8356104000004
avg return on 5 trajectories of agent182: 2501.3712212
avg return on 5 trajectories of agent183: 2373.8924908
avg return on 5 trajectories of agent184: 2420.029247
avg return on 5 trajectories of agent185: 2349.2853345999997
avg return on 5 trajectories of agent186: 2258.4119754
avg return on 5 trajectories of agent187: 2122.9213827999997
avg return on 5 trajectories of agent188: 1967.4643894
avg return on 5 trajectories of agent189: 2049.3074759999995
avg return on 5 trajectories of agent190: 2736.5818426
avg return on 5 trajectories of agent191: 2851.536623
avg return on 5 trajectories of agent192: 2470.8665078000004
avg return on 5 trajectories of agent193: 2081.099864
avg return on 5 trajectories of agent194: 2450.5054882
avg return on 5 trajectories of agent195: 2750.4469998
avg return on 5 trajectories of agent196: 2762.8451876
avg return on 5 trajectories of agent197: 2739.7632004
avg return on 5 trajectories of agent198: 2558.8644188
avg return on 5 trajectories of agent199: 2510.539312
avg return on 5 trajectories of agent200: 2614.4903108
avg return on 5 trajectories of agent201: 2520.677048
avg return on 5 trajectories of agent202: 2532.2945919999997
avg return on 5 trajectories of agent203: 2507.4057652
avg return on 5 trajectories of agent204: 2339.0896331999998
avg return on 5 trajectories of agent205: 2033.3977258
avg return on 5 trajectories of agent206: 2140.51532
avg return on 5 trajectories of agent207: 2285.5613019999996
avg return on 5 trajectories of agent208: 2196.2768828
avg return on 5 trajectories of agent209: 2160.841788
Pearson correlation coefficient: 0.10256704387854995
Spearman correlation coefficient: 0.10332919761704995
the best agent: 86, avg policy: 2892.3318088
5294
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.01473937462626451
avg return on 5 trajectories of agent0: 2563.0393628
avg return on 5 trajectories of agent1: 2638.4280018000004
avg return on 5 trajectories of agent2: 2653.4028504000003
avg return on 5 trajectories of agent3: 2426.543998
avg return on 5 trajectories of agent4: 2343.7191218
avg return on 5 trajectories of agent5: 1843.8815188
avg return on 5 trajectories of agent6: 2291.3897038000005
avg return on 5 trajectories of agent7: 2488.0203422000004
avg return on 5 trajectories of agent8: 2285.6644963999997
avg return on 5 trajectories of agent9: 1908.2835062
avg return on 5 trajectories of agent10: 2240.3788768000004
avg return on 5 trajectories of agent11: 2307.449076
avg return on 5 trajectories of agent12: 2207.3160178000003
avg return on 5 trajectories of agent13: 2371.4973434
avg return on 5 trajectories of agent14: 2161.5367048
avg return on 5 trajectories of agent15: 2363.2064668
avg return on 5 trajectories of agent16: 2040.8813727999998
avg return on 5 trajectories of agent17: 1986.2265444
avg return on 5 trajectories of agent18: 1953.9544876
avg return on 5 trajectories of agent19: 1959.1315150000003
avg return on 5 trajectories of agent20: 1989.0652686
avg return on 5 trajectories of agent21: 2685.9023906
avg return on 5 trajectories of agent22: 2282.8725999999997
avg return on 5 trajectories of agent23: 2139.0931036
avg return on 5 trajectories of agent24: 2197.3888778
avg return on 5 trajectories of agent25: 2031.2243108000002
avg return on 5 trajectories of agent26: 1937.1202515999998
avg return on 5 trajectories of agent27: 2548.1093680000004
avg return on 5 trajectories of agent28: 2497.6556772000004
avg return on 5 trajectories of agent29: 2346.0297450000003
avg return on 5 trajectories of agent30: 2536.8735126
avg return on 5 trajectories of agent31: 2099.0291411999997
avg return on 5 trajectories of agent32: 1824.0597000000002
avg return on 5 trajectories of agent33: 2504.0000656
avg return on 5 trajectories of agent34: 2086.8822912
avg return on 5 trajectories of agent35: 2044.1559662
avg return on 5 trajectories of agent36: 2410.5250148
avg return on 5 trajectories of agent37: 2311.511504
avg return on 5 trajectories of agent38: 2037.3583205999998
avg return on 5 trajectories of agent39: 1846.2116856
avg return on 5 trajectories of agent40: 2325.7314108
avg return on 5 trajectories of agent41: 1785.3684885999999
avg return on 5 trajectories of agent42: 2739.7866708
avg return on 5 trajectories of agent43: 2312.5091468
avg return on 5 trajectories of agent44: 1713.198846
avg return on 5 trajectories of agent45: 2703.9776896000003
avg return on 5 trajectories of agent46: 2314.1320606
avg return on 5 trajectories of agent47: 2563.69254
avg return on 5 trajectories of agent48: 1954.7074639999998
avg return on 5 trajectories of agent49: 2308.528714
avg return on 5 trajectories of agent50: 2572.8513496
avg return on 5 trajectories of agent51: 2072.4107764
avg return on 5 trajectories of agent52: 2540.9649256000002
avg return on 5 trajectories of agent53: 2503.4226808000003
avg return on 5 trajectories of agent54: 2452.8227612
avg return on 5 trajectories of agent55: 2047.3226984
avg return on 5 trajectories of agent56: 1911.6380456
avg return on 5 trajectories of agent57: 2140.7345121999997
avg return on 5 trajectories of agent58: 1982.278929
avg return on 5 trajectories of agent59: 1392.9687562000001
avg return on 5 trajectories of agent60: 1948.8299036
avg return on 5 trajectories of agent61: 1813.1686324000002
avg return on 5 trajectories of agent62: 1478.556144
avg return on 5 trajectories of agent63: 2239.7508846
avg return on 5 trajectories of agent64: 2513.0481428
avg return on 5 trajectories of agent65: 2418.9561430000003
avg return on 5 trajectories of agent66: 2768.5874737999998
avg return on 5 trajectories of agent67: 2785.215792
avg return on 5 trajectories of agent68: 2683.7580141999997
avg return on 5 trajectories of agent69: 2533.9130966000002
avg return on 5 trajectories of agent70: 2751.9004938
avg return on 5 trajectories of agent71: 2656.6475638
avg return on 5 trajectories of agent72: 2635.7716486000004
avg return on 5 trajectories of agent73: 2619.6341802
avg return on 5 trajectories of agent74: 2580.9517992
avg return on 5 trajectories of agent75: 2435.7913087999996
avg return on 5 trajectories of agent76: 2386.621732
avg return on 5 trajectories of agent77: 2366.3354486
avg return on 5 trajectories of agent78: 2272.5885657999997
avg return on 5 trajectories of agent79: 2097.7062164
avg return on 5 trajectories of agent80: 2200.4347606
avg return on 5 trajectories of agent81: 2145.2189422
avg return on 5 trajectories of agent82: 1975.8419232
avg return on 5 trajectories of agent83: 1955.5722799999999
avg return on 5 trajectories of agent84: 2467.082692
avg return on 5 trajectories of agent85: 2613.1979598000003
avg return on 5 trajectories of agent86: 2491.628901
avg return on 5 trajectories of agent87: 2224.5897056000003
avg return on 5 trajectories of agent88: 2171.4839362
avg return on 5 trajectories of agent89: 2789.1716042
avg return on 5 trajectories of agent90: 2412.5137568
avg return on 5 trajectories of agent91: 2679.5543064000003
avg return on 5 trajectories of agent92: 2769.0281922
avg return on 5 trajectories of agent93: 2511.5775936
avg return on 5 trajectories of agent94: 2656.7391058
avg return on 5 trajectories of agent95: 2287.4234758
avg return on 5 trajectories of agent96: 2659.4547778000006
avg return on 5 trajectories of agent97: 2347.2729569999997
avg return on 5 trajectories of agent98: 2640.313953
avg return on 5 trajectories of agent99: 2152.2303034
avg return on 5 trajectories of agent100: 2268.1976942
avg return on 5 trajectories of agent101: 2214.0116131999994
avg return on 5 trajectories of agent102: 2451.1361743999996
avg return on 5 trajectories of agent103: 1965.1525556000001
avg return on 5 trajectories of agent104: 2334.4821198
avg return on 5 trajectories of agent105: 2310.8424958
avg return on 5 trajectories of agent106: 2723.8619232
avg return on 5 trajectories of agent107: 2633.5204448
avg return on 5 trajectories of agent108: 2687.1380493999995
avg return on 5 trajectories of agent109: 2247.8514786
avg return on 5 trajectories of agent110: 2301.6281322000004
avg return on 5 trajectories of agent111: 2220.0831472
avg return on 5 trajectories of agent112: 2494.0034308000004
avg return on 5 trajectories of agent113: 2101.7246592
avg return on 5 trajectories of agent114: 2072.6675268
avg return on 5 trajectories of agent115: 2086.4666018
avg return on 5 trajectories of agent116: 2606.2248848
avg return on 5 trajectories of agent117: 2567.1353026
avg return on 5 trajectories of agent118: 2452.5737416
avg return on 5 trajectories of agent119: 1971.3414122
avg return on 5 trajectories of agent120: 2130.0063419999997
avg return on 5 trajectories of agent121: 2008.3506418000002
avg return on 5 trajectories of agent122: 1814.9186988000001
avg return on 5 trajectories of agent123: 1452.1791158
avg return on 5 trajectories of agent124: 1894.3346338000003
avg return on 5 trajectories of agent125: 2003.1508001999998
avg return on 5 trajectories of agent126: 2528.1235199999996
avg return on 5 trajectories of agent127: 2529.2999722
avg return on 5 trajectories of agent128: 2567.8748568
avg return on 5 trajectories of agent129: 2846.4357477999997
avg return on 5 trajectories of agent130: 1999.8420614
avg return on 5 trajectories of agent131: 2573.845761
avg return on 5 trajectories of agent132: 2175.4318955999997
avg return on 5 trajectories of agent133: 2640.762287
avg return on 5 trajectories of agent134: 2591.4545931999996
avg return on 5 trajectories of agent135: 2761.1247907999996
avg return on 5 trajectories of agent136: 2356.4213864
avg return on 5 trajectories of agent137: 2625.2705776000003
avg return on 5 trajectories of agent138: 2476.1127808
avg return on 5 trajectories of agent139: 2571.9471418000003
avg return on 5 trajectories of agent140: 2442.5482156
avg return on 5 trajectories of agent141: 2334.1201548
avg return on 5 trajectories of agent142: 2119.8377950000004
avg return on 5 trajectories of agent143: 2263.6262543999997
avg return on 5 trajectories of agent144: 2314.3335322
avg return on 5 trajectories of agent145: 1910.3594024000001
avg return on 5 trajectories of agent146: 2091.5092586
avg return on 5 trajectories of agent147: 2120.3576732
avg return on 5 trajectories of agent148: 2607.6522646000003
avg return on 5 trajectories of agent149: 2583.6884631999997
avg return on 5 trajectories of agent150: 2524.5292185999997
avg return on 5 trajectories of agent151: 2223.9170962
avg return on 5 trajectories of agent152: 2520.6533424
avg return on 5 trajectories of agent153: 2295.9840324
avg return on 5 trajectories of agent154: 2495.3360758
avg return on 5 trajectories of agent155: 2221.058151
avg return on 5 trajectories of agent156: 2728.2936636000004
avg return on 5 trajectories of agent157: 2480.105352
avg return on 5 trajectories of agent158: 1795.2906948
avg return on 5 trajectories of agent159: 2060.1017536
avg return on 5 trajectories of agent160: 1826.001498
avg return on 5 trajectories of agent161: 2247.4468202000003
avg return on 5 trajectories of agent162: 2510.579878
avg return on 5 trajectories of agent163: 2263.8210098
avg return on 5 trajectories of agent164: 2059.312583
avg return on 5 trajectories of agent165: 2082.6638168
avg return on 5 trajectories of agent166: 1939.644875
avg return on 5 trajectories of agent167: 2036.8224708000002
avg return on 5 trajectories of agent168: 2005.0835498000001
avg return on 5 trajectories of agent169: 2411.2023966
avg return on 5 trajectories of agent170: 2043.5052614
avg return on 5 trajectories of agent171: 2719.7571698
avg return on 5 trajectories of agent172: 1542.5716639999998
avg return on 5 trajectories of agent173: 2043.7214992000002
avg return on 5 trajectories of agent174: 2688.2863926
avg return on 5 trajectories of agent175: 2455.2872308
avg return on 5 trajectories of agent176: 1732.6072037999998
avg return on 5 trajectories of agent177: 2355.6929606000003
avg return on 5 trajectories of agent178: 2202.5320024000002
avg return on 5 trajectories of agent179: 1702.9470088000003
avg return on 5 trajectories of agent180: 2169.2831372
avg return on 5 trajectories of agent181: 1815.4746638000001
avg return on 5 trajectories of agent182: 1924.697607
avg return on 5 trajectories of agent183: 1775.2298951999996
avg return on 5 trajectories of agent184: 2005.08174
avg return on 5 trajectories of agent185: 2250.9322362
avg return on 5 trajectories of agent186: 1695.1082721999999
avg return on 5 trajectories of agent187: 1622.2164689999997
avg return on 5 trajectories of agent188: 1453.3570442
avg return on 5 trajectories of agent189: 2488.4237734000003
avg return on 5 trajectories of agent190: 2254.4570873999996
avg return on 5 trajectories of agent191: 2541.1648337999995
avg return on 5 trajectories of agent192: 1847.2739969999998
avg return on 5 trajectories of agent193: 2211.1355108
avg return on 5 trajectories of agent194: 1419.1215286
avg return on 5 trajectories of agent195: 1484.1169317999997
avg return on 5 trajectories of agent196: 1730.8389462
avg return on 5 trajectories of agent197: 2085.9421181999996
avg return on 5 trajectories of agent198: 1627.1091928
avg return on 5 trajectories of agent199: 1578.9721668
avg return on 5 trajectories of agent200: 1990.937718
avg return on 5 trajectories of agent201: 1688.9443148000003
avg return on 5 trajectories of agent202: 1479.6309984
avg return on 5 trajectories of agent203: 1599.2434024
avg return on 5 trajectories of agent204: 956.4557914000001
avg return on 5 trajectories of agent205: 1056.5085906
avg return on 5 trajectories of agent206: 757.3373180000001
avg return on 5 trajectories of agent207: 1378.8521362000001
avg return on 5 trajectories of agent208: 625.2738538000001
avg return on 5 trajectories of agent209: 750.1011442
Pearson correlation coefficient: 0.018212606053052135
Spearman correlation coefficient: 0.030096568435306274
the best agent: 129, avg policy: 2846.4357477999997
5295
---------------------------------
Searching empty space policies
(10, 11472)
(210, 11472)
(210, 11472)
Average distance of agents to nearest neighbors: 0.014783813655503353
avg return on 5 trajectories of agent0: 2622.2928084
avg return on 5 trajectories of agent1: 1819.3093507999997
avg return on 5 trajectories of agent2: 2078.0523888
avg return on 5 trajectories of agent3: 2441.8958456000005
avg return on 5 trajectories of agent4: 2229.5409346
avg return on 5 trajectories of agent5: 2035.7821768
avg return on 5 trajectories of agent6: 1921.8234766
avg return on 5 trajectories of agent7: 2092.5272803999997
avg return on 5 trajectories of agent8: 2199.4416365999996
avg return on 5 trajectories of agent9: 2123.9937072000002
avg return on 5 trajectories of agent10: 1912.6904698000003
avg return on 5 trajectories of agent11: 2329.1845670000002
avg return on 5 trajectories of agent12: 2069.3313234
avg return on 5 trajectories of agent13: 1976.9956981999999
avg return on 5 trajectories of agent14: 1887.8428660000002
avg return on 5 trajectories of agent15: 1797.6885018
avg return on 5 trajectories of agent16: 1651.2889608
avg return on 5 trajectories of agent17: 1444.0173042000001
avg return on 5 trajectories of agent18: 1271.7412012
avg return on 5 trajectories of agent19: 1509.3160536
avg return on 5 trajectories of agent20: 1074.0318934
avg return on 5 trajectories of agent21: 2424.9680062
avg return on 5 trajectories of agent22: 2088.1418516000003
avg return on 5 trajectories of agent23: 1944.2307446
avg return on 5 trajectories of agent24: 2547.4075804
avg return on 5 trajectories of agent25: 2590.7379960000003
avg return on 5 trajectories of agent26: 2506.5058868
avg return on 5 trajectories of agent27: 2638.9971476
avg return on 5 trajectories of agent28: 1898.8113748
avg return on 5 trajectories of agent29: 2309.7532985999997
avg return on 5 trajectories of agent30: 2299.7284246
avg return on 5 trajectories of agent31: 1991.7865808000001
avg return on 5 trajectories of agent32: 1934.5991686000002
avg return on 5 trajectories of agent33: 1855.7537960000002
avg return on 5 trajectories of agent34: 1808.260872
avg return on 5 trajectories of agent35: 1712.814398
avg return on 5 trajectories of agent36: 1355.3924217999997
avg return on 5 trajectories of agent37: 1418.5283492
avg return on 5 trajectories of agent38: 1075.4538585999999
avg return on 5 trajectories of agent39: 1051.0218188000001
avg return on 5 trajectories of agent40: 1015.2811625999999
avg return on 5 trajectories of agent41: 954.5674237999999
avg return on 5 trajectories of agent42: 2732.4627130000003
avg return on 5 trajectories of agent43: 2217.880697
avg return on 5 trajectories of agent44: 2233.7351676
avg return on 5 trajectories of agent45: 2420.8776434
avg return on 5 trajectories of agent46: 2668.4083184
avg return on 5 trajectories of agent47: 2656.7738056
avg return on 5 trajectories of agent48: 2041.0537934
avg return on 5 trajectories of agent49: 2533.9477968
avg return on 5 trajectories of agent50: 2444.6469096
avg return on 5 trajectories of agent51: 2340.1150800000005
avg return on 5 trajectories of agent52: 1856.9424113999999
avg return on 5 trajectories of agent53: 1880.6597066
avg return on 5 trajectories of agent54: 1990.2466366
avg return on 5 trajectories of agent55: 1889.5746998000002
avg return on 5 trajectories of agent56: 1569.978096
avg return on 5 trajectories of agent57: 1412.8919252
avg return on 5 trajectories of agent58: 1525.3890576
avg return on 5 trajectories of agent59: 1383.8926236
avg return on 5 trajectories of agent60: 1175.1707884
avg return on 5 trajectories of agent61: 1242.692456
avg return on 5 trajectories of agent62: 1209.6081657999998
avg return on 5 trajectories of agent63: 2832.1740932000002
avg return on 5 trajectories of agent64: 2165.6083704000002
avg return on 5 trajectories of agent65: 1670.7620724
avg return on 5 trajectories of agent66: 2175.0892534
avg return on 5 trajectories of agent67: 2269.5875526000004
avg return on 5 trajectories of agent68: 2556.4697308
avg return on 5 trajectories of agent69: 2000.8498978
avg return on 5 trajectories of agent70: 2630.7291384
avg return on 5 trajectories of agent71: 2164.4868785999997
avg return on 5 trajectories of agent72: 2433.4288212
avg return on 5 trajectories of agent73: 2237.4590924
avg return on 5 trajectories of agent74: 2305.1026686
avg return on 5 trajectories of agent75: 2135.146557
avg return on 5 trajectories of agent76: 2028.3842998
avg return on 5 trajectories of agent77: 1818.5145082
avg return on 5 trajectories of agent78: 1468.7115452
avg return on 5 trajectories of agent79: 1296.8907453999998
avg return on 5 trajectories of agent80: 1288.2274114
avg return on 5 trajectories of agent81: 1215.9723308
avg return on 5 trajectories of agent82: 1130.5650466000002
avg return on 5 trajectories of agent83: 1136.8377507999999
avg return on 5 trajectories of agent84: 1768.2754734000002
avg return on 5 trajectories of agent85: 2471.4552969999995
avg return on 5 trajectories of agent86: 1934.6923444
avg return on 5 trajectories of agent87: 2588.1737772
avg return on 5 trajectories of agent88: 1556.2151194
avg return on 5 trajectories of agent89: 2587.9782608
avg return on 5 trajectories of agent90: 1896.7228473999999
avg return on 5 trajectories of agent91: 2383.4439938
avg return on 5 trajectories of agent92: 2424.0541696
avg return on 5 trajectories of agent93: 2067.3438766
avg return on 5 trajectories of agent94: 1708.0084566
avg return on 5 trajectories of agent95: 2306.8646464000003
avg return on 5 trajectories of agent96: 2070.6200922
avg return on 5 trajectories of agent97: 1450.1713972000002
avg return on 5 trajectories of agent98: 2147.2251174000003
avg return on 5 trajectories of agent99: 1893.3537412
avg return on 5 trajectories of agent100: 1542.3046173999999
avg return on 5 trajectories of agent101: 2010.0147866000002
avg return on 5 trajectories of agent102: 2310.4724944
avg return on 5 trajectories of agent103: 1562.4141467999998
avg return on 5 trajectories of agent104: 2011.7305815999996
avg return on 5 trajectories of agent105: 2404.9882352
avg return on 5 trajectories of agent106: 2516.4131377999997
avg return on 5 trajectories of agent107: 2324.1542302000003
avg return on 5 trajectories of agent108: 1578.1502102
avg return on 5 trajectories of agent109: 2024.0316876000002
avg return on 5 trajectories of agent110: 1548.9109112
avg return on 5 trajectories of agent111: 2175.5833209999996
avg return on 5 trajectories of agent112: 1681.0322068
avg return on 5 trajectories of agent113: 1595.9726878000001
avg return on 5 trajectories of agent114: 867.0637591999999
avg return on 5 trajectories of agent115: 1696.5701058
avg return on 5 trajectories of agent116: 1946.9532132
avg return on 5 trajectories of agent117: 1477.760389
avg return on 5 trajectories of agent118: 1333.790898
avg return on 5 trajectories of agent119: 1856.4023542
avg return on 5 trajectories of agent120: 1029.2105406
avg return on 5 trajectories of agent121: 1892.0036328
avg return on 5 trajectories of agent122: 1460.5633234000002
avg return on 5 trajectories of agent123: 1017.7515913999999
avg return on 5 trajectories of agent124: 1150.929291
avg return on 5 trajectories of agent125: 675.2864056000001
avg return on 5 trajectories of agent126: 2289.8198376000005
avg return on 5 trajectories of agent127: 2157.4609632
avg return on 5 trajectories of agent128: 2304.5863799999997
avg return on 5 trajectories of agent129: 2075.6959828
avg return on 5 trajectories of agent130: 1753.8356826
avg return on 5 trajectories of agent131: 1961.3376148
avg return on 5 trajectories of agent132: 1667.7046022
avg return on 5 trajectories of agent133: 1496.1841212
avg return on 5 trajectories of agent134: 1218.184289
avg return on 5 trajectories of agent135: 1337.7149912
avg return on 5 trajectories of agent136: 911.9475835999999
avg return on 5 trajectories of agent137: 785.9829341999999
avg return on 5 trajectories of agent138: 578.1875668
avg return on 5 trajectories of agent139: 872.5232952
avg return on 5 trajectories of agent140: 238.86241320000005
avg return on 5 trajectories of agent141: 772.3397494
avg return on 5 trajectories of agent142: 515.3623506
avg return on 5 trajectories of agent143: 517.6545587999999
avg return on 5 trajectories of agent144: 512.934137
avg return on 5 trajectories of agent145: 800.0981826
avg return on 5 trajectories of agent146: 502.1147572000001
avg return on 5 trajectories of agent147: 2134.1578584000004
avg return on 5 trajectories of agent148: 2207.4141298000004
avg return on 5 trajectories of agent149: 2678.5228144000002
avg return on 5 trajectories of agent150: 1699.8278444
avg return on 5 trajectories of agent151: 2210.1864642
avg return on 5 trajectories of agent152: 2088.8476552
avg return on 5 trajectories of agent153: 2655.8595462
avg return on 5 trajectories of agent154: 2170.9143524
avg return on 5 trajectories of agent155: 1632.8888857999998
avg return on 5 trajectories of agent156: 2204.7891625999996
avg return on 5 trajectories of agent157: 1622.7399395999998
avg return on 5 trajectories of agent158: 1845.4858570000001
avg return on 5 trajectories of agent159: 1062.7595086000001
avg return on 5 trajectories of agent160: 1834.6271160000001
avg return on 5 trajectories of agent161: 1737.0514296000001
avg return on 5 trajectories of agent162: 1713.7885784000002
avg return on 5 trajectories of agent163: 1594.6538516
avg return on 5 trajectories of agent164: 1366.62415
avg return on 5 trajectories of agent165: 1360.2163542
avg return on 5 trajectories of agent166: 1303.1844292
avg return on 5 trajectories of agent167: 1391.0944658
avg return on 5 trajectories of agent168: 2317.3556614
avg return on 5 trajectories of agent169: 1948.1941715999997
avg return on 5 trajectories of agent170: 2370.4566306
avg return on 5 trajectories of agent171: 2778.423409
avg return on 5 trajectories of agent172: 2394.080081
avg return on 5 trajectories of agent173: 1939.1094607999999
avg return on 5 trajectories of agent174: 2756.5490337999995
avg return on 5 trajectories of agent175: 2598.2267952
avg return on 5 trajectories of agent176: 2718.1631092
avg return on 5 trajectories of agent177: 2691.7238838000003
avg return on 5 trajectories of agent178: 2630.3364524
avg return on 5 trajectories of agent179: 2492.1071472
